AD_UNIT_NAME_ALL_LEVEL,DATE,ADVERTISER_NAME,ORDER_NAME,AD_UNIT_ID,ADVERTISER_ID,ORDER_ID,AD_UNIT_ID_ALL_LEVEL,CODE_SERVED_COUNT,IMPRESSIONS,CLICKS,REVENUE,ACTIVE_VIEW_MEASURABLE_IMPRESSIONS,ACTIVE_VIEW_VIEWABLE_IMPRESSIONS,AD_EXCHANGE_IMPRESSIONS,AD_EXCHANGE_REVENUE
missyusa_sticky_banner,2026-05-23,CPMstar,DM Order - cpmstar - MediaFix-Banner-Order Set-1 - 40,23334850228.0,5834483484.0,3804571801.0,23334850228.0,0.4,0.4,0.0,0.02,1,1,0,0.0
missyusa_sticky_banner,2026-05-23,Criteo,DM Order - criteo - MediaFix-Banner-Order Set-1 - 1,23334850228.0,32141556.0,3795168950.0,23334850228.0,14654.0,14180.0,0.0,4.73,35449,30463,0,0.0
missyusa_sticky_banner,2026-05-23,Criteo,DM Order - criteo - MediaFix-Banner-Order Set-1 - 2,23334850228.0,32141556.0,3795207053.0,23334850228.0,16.0,15.200000000000001,0.0,0.24,38,33,0,0.0
missyusa_sticky_banner,2026-05-23,Criteo,DM Order - criteo - MediaFix-Banner-Order Set-1 - 3,23334850228.0,32141556.0,3795207056.0,23334850228.0,1.6,1.6,0.0,0.04,4,3,0,0.0
missyusa_sticky_banner,2026-05-23,Criteo,DM Order - criteo - MediaFix-Banner-Order Set-1 - 5,23334850228.0,32141556.0,3797364399.0,23334850228.0,0.8,0.8,0.0,0.04,2,2,0,0.0
missyusa_sticky_banner,2026-05-23,Google AdExchange,Google,23334850228.0,4732042460.0,3189843356.0,23334850228.0,1253.2,1200.4,1.25,0.46,3000,2624,3001,0.29900000000000004
missyusa_sticky_banner,2026-05-23,Onetag,DM Order - onetag - MediaFix-Banner-Order Set-1 - 111,23334850228.0,5616801977.0,3536142190.0,23334850228.0,713.6,680.0,0.0,0.41,1700,1314,0,0.0
missyusa_sticky_banner,2026-05-23,Onetag,DM Order - onetag - MediaFix-Banner-Order Set-1 - 112,23334850228.0,5616801977.0,3536142193.0,23334850228.0,1884.0,1808.8000000000002,0.0,0.68,4522,3574,0,0.0
missyusa_sticky_banner,2026-05-23,Onetag,DM Order - onetag - MediaFix-Banner-Order Set-1 - 113,23334850228.0,5616801977.0,3536142196.0,23334850228.0,2253.6,2172.4,0.0,0.71,5431,4299,0,0.0
missyusa_sticky_banner,2026-05-23,Onetag,DM Order - onetag - MediaFix-Banner-Order Set-1 - 114,23334850228.0,5616801977.0,3537925623.0,23334850228.0,1376.4,1329.2,0.0,0.3,3323,2815,0,0.0
missyusa_sticky_banner,2026-05-23,Onetag,DM Order - onetag - MediaFix-Banner-Order Set-1 - 115,23334850228.0,5616801977.0,3537926109.0,23334850228.0,1517.6000000000001,1453.2,0.0,0.56,3633,2858,0,0.0
missyusa_sticky_banner,2026-05-23,PM,DM Order - pubmatic - MediaFix-Banner-Order Set-1 - 11,23334850228.0,5616803759.0,3536072072.0,23334850228.0,2188.0,2098.4,0.0,1.89,5246,4189,0,0.0
missyusa_sticky_banner,2026-05-23,PM,DM Order - pubmatic - MediaFix-Banner-Order Set-1 - 12,23334850228.0,5616803759.0,3536072075.0,23334850228.0,3342.0,3218.8,0.0,1.79,8039,6376,0,0.0
missyusa_sticky_banner,2026-05-23,PM,DM Order - pubmatic - MediaFix-Banner-Order Set-1 - 13,23334850228.0,5616803759.0,3536072078.0,23334850228.0,2175.6,2097.2000000000003,0.0,2.07,5242,4214,0,0.0
missyusa_sticky_banner,2026-05-23,PM,DM Order - pubmatic - MediaFix-Banner-Order Set-1 - 14,23334850228.0,5616803759.0,3536072081.0,23334850228.0,2242.4,2166.4,0.0,2.15,5414,4310,0,0.0
missyusa_sticky_banner,2026-05-23,PM,DM Order - pubmatic - MediaFix-Banner-Order Set-1 - 15,23334850228.0,5616803759.0,3536072084.0,23334850228.0,926.0,892.0,0.0,0.92,2229,1727,0,0.0
missyusa_sticky_banner,2026-05-23,Prebid,prebid-1,23334850228.0,5929971059.0,3896730679.0,23334850228.0,103921.20000000001,99976.0,0.0,59.01,249861,164029,0,0.0
missyusa_sticky_banner,2026-05-23,Prebid,prebid-2,23334850228.0,5929971059.0,3896730682.0,23334850228.0,152.8,144.0,0.0,1.91,360,280,0,0.0
missyusa_sticky_banner,2026-05-23,Prebid,prebid-3,23334850228.0,5929971059.0,3897014088.0,23334850228.0,28.0,27.6,0.0,0.65,69,56,0,0.0
missyusa_sticky_banner,2026-05-23,Prebid,prebid-4,23334850228.0,5929971059.0,3896730694.0,23334850228.0,14.4,13.200000000000001,0.0,0.44,33,26,0,0.0
missyusa_sticky_banner,2026-05-23,Prebid,prebid-5,23334850228.0,5929971059.0,3896730706.0,23334850228.0,28.0,24.8,0.0,1.22,62,48,0,0.0
missyusa_sticky_banner,2026-05-23,RB,DM Order - rubicon - MediaFix-Banner-Order Set-1 - 125,23334850228.0,4747961201.0,3537970476.0,23334850228.0,5355.6,5162.8,0.0,2.04,12892,10833,0,0.0
missyusa_sticky_banner,2026-05-23,RB,DM Order - rubicon - MediaFix-Banner-Order Set-1 - 126,23334850228.0,4747961201.0,3537970479.0,23334850228.0,2165.6,2100.0,0.0,0.97,5248,4412,0,0.0
missyusa_sticky_banner,2026-05-23,RB,DM Order - rubicon - MediaFix-Banner-Order Set-1 - 127,23334850228.0,4747961201.0,3537971037.0,23334850228.0,2704.0,2610.0,0.0,1.03,6518,5557,0,0.0
missyusa_sticky_banner,2026-05-23,RB,DM Order - rubicon - MediaFix-Banner-Order Set-1 - 128,23334850228.0,4747961201.0,3537971160.0,23334850228.0,1757.6000000000001,1696.8000000000002,0.0,1.28,4234,3445,0,0.0
missyusa_sticky_banner,2026-05-23,RB,DM Order - rubicon - MediaFix-Banner-Order Set-1 - 129,23334850228.0,4747961201.0,3537971163.0,23334850228.0,370.0,354.0,0.0,0.32,885,711,0,0.0
missyusa_sticky_banner,2026-05-23,Smilewanted,DM Order - smilewanted - MediaFix-Banner-Order Set-1 - 140,23334850228.0,5845352126.0,3861834199.0,23334850228.0,8064.0,7652.0,0.0,11.64,19130,15842,0,0.0
missyusa_sticky_banner,2026-05-23,Smilewanted,DM Order - smilewanted - MediaFix-Banner-Order Set-1 - 141,23334850228.0,5845352126.0,3861834202.0,23334850228.0,0.8,0.8,0.0,0.03,2,2,0,0.0
missyusa_sticky_banner,2026-05-23,Smilewanted,DM Order - smilewanted - MediaFix-Banner-Order Set-1 - 142,23334850228.0,5845352126.0,3861834910.0,23334850228.0,44.400000000000006,42.400000000000006,0.0,0.62,106,88,0,0.0
missyusa_sticky_banner,2026-05-23,Smilewanted,DM Order - smilewanted - MediaFix-Banner-Order Set-1 - 143,23334850228.0,5845352126.0,3861834913.0,23334850228.0,2.0,2.0,0.0,0.1,5,3,0,0.0
missyusa_sticky_banner,2026-05-23,Smilewanted,DM Order - smilewanted - MediaFix-Banner-Order Set-1 - 144,23334850228.0,5845352126.0,3862550589.0,23334850228.0,4.0,4.0,0.0,0.11,10,8,0,0.0
missyusa_sticky_banner,2026-05-23,Vidazoo,DM Order - vidazoo - MediaFix-Banner-Order Set-1 - 66,23334850228.0,5845353068.0,3860323814.0,23334850228.0,8.0,8.0,0.0,0.21,20,17,0,0.0
missyusa_sticky_banner,2026-05-23,Vidazoo,DM Order - vidazoo - MediaFix-Banner-Order Set-1 - 67,23334850228.0,5845353068.0,3860323817.0,23334850228.0,8.8,7.6000000000000005,0.0,0.38,19,10,0,0.0
missyusa_sticky_banner,2026-05-23,Vidazoo,DM Order - vidazoo - MediaFix-Banner-Order Set-1 - 68,23334850228.0,5845353068.0,3860324084.0,23334850228.0,7549.6,7292.400000000001,0.0,8.28,18231,14259,0,0.0
missyusa_sticky_banner,2026-05-23,Vidazoo,DM Order - vidazoo - MediaFix-Banner-Order Set-1 - 69,23334850228.0,5845353068.0,3860324087.0,23334850228.0,4.0,4.0,0.0,0.15,10,8,0,0.0
missyusa_sticky_banner,2026-05-23,Vidazoo,DM Order - vidazoo - MediaFix-Banner-Order Set-1 - 70,23334850228.0,5845353068.0,3861829198.0,23334850228.0,34.4,32.0,0.0,0.49,80,66,0,0.0
missyusa_video_outstream_1x1,2026-05-23,Google AdExchange,Google,22032754622.0,4732042460.0,3189843356.0,22032754622.0,4.0,3.6,0.0,0.0,9,1,9,0.0
missyusa_video_outstream_1x1,2026-05-23,Media Fix Online,MissyUSA Outstream,22032754622.0,5625316981.0,3543770363.0,22032754622.0,20659.600000000002,20429.600000000002,0.0,0.0,51074,2,0,0.0
